Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:00,90.1,60.9,450,66.8,350,6750,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:00,90.1,60.9,450,66.8,350,0,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:00,120,60.9,450,66.8,350,0,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:00,60.85,60.9,450,66.8,350,0,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:01,61.7,61.55,50,62.35,400,16450,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:01,60.7,61.55,50,62.35,400,0,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:03,64.45,64.5,150,65.5,400,19200,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:04,63.3,62.8,450,63.3,50,37450,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:04,60.5,62.8,450,63.3,50,0,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:06,65.05,64.9,400,65.4,100,33350,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:07,65.4,65.4,50,65.6,50,27500,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:08,65,65,100,65.05,150,38000,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:09,65.2,65.3,250,65.55,50,17600,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:10,64.95,65.05,350,65.3,400,26900,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:11,64.75,64.75,100,65.1,150,20600,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:12,65.45,65.35,250,65.65,400,40000,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:14,66.8,66.8,50,67.1,400,47750,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:15,68.75,68.35,850,68.75,100,39000,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:16,69.25,69.1,200,69.2,200,24750,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:17,68.4,68.35,100,68.65,50,70000,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:18,68,67.7,100,67.95,300,33600,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:19,68.75,68.8,100,69.05,350,34100,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:20,68.45,68.15,150,68.45,300,29200,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:22,71.5,71.45,300,71.65,250,51800,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:23,74.35,74.05,550,74.35,250,25850,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:24,74.85,74.85,350,75.2,150,49900,4572400
NIFTY20OCT2217300CE.NFO,17/10/2022,09:15:25,75.4,75.3,250,75.55,150,28200,4572400
