Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:00,35,33.35,800,37.45,600,26950,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:00,35,33.35,800,37.45,600,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:00,37.95,33.35,800,37.45,600,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:00,30.1,33.35,800,37.45,600,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:02,32.35,32.45,550,33.25,800,55650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:03,33.9,33.9,850,34.95,400,65650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:05,35,34.25,800,35.05,750,71400,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:07,32.45,32.35,50,32.65,50,67750,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:08,33,32.8,800,33,11200,78150,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:10,31.8,32.05,800,32.4,50,109150,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:12,32.9,32.75,900,32.9,50,77300,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:13,33.6,33.35,50,33.55,50,31200,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:14,33.45,33.2,900,33.6,800,54800,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:15,32.8,32.55,400,32.8,50,38000,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:17,32.55,32.55,800,32.75,100,100050,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:18,32.55,32.5,50,32.55,700,91300,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:20,33,33.05,50,33.25,100,69950,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:21,32.65,32.65,800,32.9,1650,53950,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:23,32.45,32.3,650,32.45,1700,57850,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:24,32.55,32.3,100,32.55,1000,60800,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:26,32.1,32.1,1200,32.3,950,95050,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:28,32.5,32.5,900,32.7,450,73650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:29,32.25,32.1,1550,32.25,50,44100,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:30,32.2,32.1,50,32.25,50,29600,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:31,32.25,32.25,100,32.45,1000,34700,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:32,31.3,31.3,300,31.45,1250,25350,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:33,31.8,31.65,100,31.85,1300,33350,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:34,32,32,1450,32.2,100,36950,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:36,32.25,32.3,300,32.5,1900,35650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:37,32.3,32.3,400,32.45,950,18350,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:38,32.65,32.65,500,32.8,200,33650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:40,33,32.8,1900,33,6050,55850,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:41,33.15,33.15,300,33.3,50,36950,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:42,33.45,33.45,200,33.6,150,37050,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:43,33.45,33.4,750,33.65,1900,33750,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:45,33.7,33.5,800,33.7,900,39100,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:46,33.55,33.4,100,33.55,150,30250,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:47,33.15,33,200,33.15,50,71850,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:49,32.6,32.65,500,32.8,100,65650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:50,32.65,32.6,2100,32.85,950,41050,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:52,32.95,32.8,100,32.95,300,29000,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:53,32.7,32.7,1750,32.85,50,30550,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:55,32.8,32.8,250,32.95,1000,27950,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:56,32.8,32.85,50,32.9,50,15050,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:57,32.75,32.75,100,32.9,500,32300,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:15:59,32.4,32.45,50,32.6,2000,44650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:00,32.4,32.3,100,32.35,200,35200,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:02,31.75,31.75,850,31.95,1300,64450,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:03,31.9,31.8,250,31.9,350,67650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:05,32,31.9,1800,32,1350,60400,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:06,31.5,31.55,50,31.6,50,33550,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:07,31.9,31.85,1700,31.95,50,38100,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:08,32.05,32.05,350,32.15,50,20750,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:10,32.1,32.05,850,32.15,1400,36500,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:11,32.25,32.25,200,32.35,2250,26850,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:13,32.4,32.4,1450,32.5,800,20300,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:14,32.7,32.65,50,32.75,900,20300,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:15,32.9,32.85,150,32.95,1300,41300,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:17,33.2,33.1,1500,33.2,1200,46200,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:18,33.25,33.3,200,33.4,2450,21200,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:19,33.45,33.45,1000,33.5,2650,17150,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:20,33.5,33.5,150,33.55,50,20800,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:21,33.85,33.85,150,33.95,1450,26500,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:23,34.3,34.3,50,34.4,1900,43200,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:24,34.6,34.55,950,34.65,600,32500,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:25,35,34.9,250,35,19600,37850,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:27,35.2,35.15,1200,35.3,1500,46800,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:28,35.65,35.55,800,35.65,300,48900,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:29,35.85,35.85,250,35.95,700,43850,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:30,35.8,35.85,2100,35.9,350,43900,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:32,36.2,36.2,100,36.25,150,39400,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:33,36.75,36.65,50,36.75,1600,47950,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:35,36.7,36.7,150,36.75,250,38600,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:36,37,36.95,2350,37.1,1450,41750,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:38,36.85,36.85,300,36.9,200,34150,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:39,36.45,36.4,150,36.5,1350,45200,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:41,35.75,35.7,1350,35.75,50,63550,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:42,36.35,36.3,50,36.4,1650,53650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:44,36.65,36.7,150,36.75,2150,27850,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:45,36.95,36.9,5000,37,10250,25400,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:46,37.1,37.1,2500,37.25,1800,32250,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:48,37.8,37.75,300,37.8,50,42050,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:48,38,37.75,300,37.8,50,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:49,37.95,37.95,1750,38.1,1350,30200,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:49,38.2,37.95,1750,38.1,1350,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:51,38.3,38.3,1200,38.35,150,19500,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:51,38.45,38.3,1200,38.35,150,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:52,38.15,38,1950,38.1,350,23700,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:54,38.4,38.25,1900,38.4,5000,43700,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:54,38.7,38.25,1900,38.4,5000,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:55,38.25,38.15,3450,38.3,1850,29800,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:57,38.35,38.25,100,38.35,1300,29650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:58,38.6,38.6,750,38.65,50,22250,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:16:58,38.75,38.6,750,38.65,50,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:00,38.7,38.7,600,38.8,1300,28450,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:00,38.85,38.7,600,38.8,1300,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:01,38.7,38.7,1200,38.8,1350,38350,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:01,38.95,38.7,1200,38.8,1350,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:03,39.15,39.1,200,39.15,50,45250,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:03,39.5,39.1,200,39.15,50,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:04,39.1,39.1,650,39.2,1650,47150,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:06,39.35,39.25,2850,39.4,2600,43350,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:06,39.55,39.25,2850,39.4,2600,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:07,39.6,39.6,2500,39.7,50,32150,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:07,39.8,39.6,2500,39.7,50,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:09,39.85,39.85,3950,39.95,300,72650,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:09,40.25,39.85,3950,39.95,300,0,4828150
NIFTY06OCT2217300CE.NFO,04/10/2022,09:17:10,40.55,40.45,2200,40.55,50,23400,4828150
