Datetime,Date,Time,open,high,low,close
2022-06-10 09:15:00,2022-06-10,09:15:00,246.85,246.85,211.6,211.6
2022-06-10 09:15:06,2022-06-10,09:15:06,218.4,218.4,210.7,210.7
2022-06-10 09:15:12,2022-06-10,09:15:12,216.6,219.55,211.5,211.5
2022-06-10 09:15:18,2022-06-10,09:15:18,213.95,216.0,213.95,214.2
2022-06-10 09:15:24,2022-06-10,09:15:24,217.0,217.0,216.2,216.6
2022-06-10 09:15:30,2022-06-10,09:15:30,216.1,217.45,215.8,217.45
2022-06-10 09:15:36,2022-06-10,09:15:36,216.55,219.6,216.55,218.6
2022-06-10 09:15:42,2022-06-10,09:15:42,217.55,222.45,217.55,222.45
2022-06-10 09:15:48,2022-06-10,09:15:48,221.75,223.95,221.75,222.65
2022-06-10 09:15:54,2022-06-10,09:15:54,221.65,221.65,220.1,221.45
2022-06-10 09:16:00,2022-06-10,09:16:00,222.4,222.9,221.85,221.85
2022-06-10 09:16:06,2022-06-10,09:16:06,221.45,222.45,220.85,222.45
2022-06-10 09:16:12,2022-06-10,09:16:12,221.3,221.3,220.25,220.25
2022-06-10 09:16:18,2022-06-10,09:16:18,219.1,219.1,218.0,218.0
2022-06-10 09:16:24,2022-06-10,09:16:24,217.85,220.05,217.85,220.0
2022-06-10 09:16:30,2022-06-10,09:16:30,219.8,221.8,219.2,219.2
2022-06-10 09:16:36,2022-06-10,09:16:36,220.0,221.75,220.0,220.9
2022-06-10 09:16:42,2022-06-10,09:16:42,221.95,221.95,220.4,220.8
2022-06-10 09:16:48,2022-06-10,09:16:48,223.0,223.4,223.0,223.05
2022-06-10 09:16:54,2022-06-10,09:16:54,223.8,223.8,222.75,223.6
2022-06-10 09:17:00,2022-06-10,09:17:00,223.8,224.65,221.2,221.2
2022-06-10 09:17:06,2022-06-10,09:17:06,222.1,224.0,221.55,224.0
2022-06-10 09:17:12,2022-06-10,09:17:12,227.55,230.05,227.55,229.0
2022-06-10 09:17:18,2022-06-10,09:17:18,229.8,230.35,228.75,228.75
2022-06-10 09:17:24,2022-06-10,09:17:24,233.0,235.4,232.6,232.6
2022-06-10 09:17:30,2022-06-10,09:17:30,232.55,232.55,227.25,227.25
2022-06-10 09:17:36,2022-06-10,09:17:36,229.0,230.0,226.8,226.8
2022-06-10 09:17:42,2022-06-10,09:17:42,228.35,232.4,228.35,230.05
2022-06-10 09:17:48,2022-06-10,09:17:48,229.5,231.5,229.5,231.45
2022-06-10 09:17:54,2022-06-10,09:17:54,231.05,231.45,231.05,231.05
2022-06-10 09:18:00,2022-06-10,09:18:00,231.85,232.0,231.15,231.15
2022-06-10 09:18:06,2022-06-10,09:18:06,232.85,232.85,228.95,228.95
2022-06-10 09:18:12,2022-06-10,09:18:12,229.0,229.0,225.15,225.15
2022-06-10 09:18:18,2022-06-10,09:18:18,226.8,227.7,226.6,226.6
2022-06-10 09:18:24,2022-06-10,09:18:24,227.65,229.0,227.65,229.0
2022-06-10 09:18:30,2022-06-10,09:18:30,230.25,231.4,230.25,231.4
2022-06-10 09:18:36,2022-06-10,09:18:36,232.0,232.0,231.9,231.9
2022-06-10 09:18:42,2022-06-10,09:18:42,233.0,234.45,232.95,232.95
