Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:00,77,76.35,750,78.05,350,5050,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:00,77,76.35,750,78.05,350,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:00,78.05,76.35,750,78.05,350,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:00,75.1,76.35,750,78.05,350,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:01,81.3,80.55,500,81.25,100,6750,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:01,81.3,80.55,500,81.25,100,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:02,79.8,78.7,650,79.75,100,21800,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:04,75.5,75.5,150,75.85,200,24750,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:04,81.45,75.5,150,75.85,200,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:05,75.55,75.55,100,75.8,400,18950,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:05,75,75.55,100,75.8,400,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:06,76.3,76.25,150,76.75,450,24750,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:08,78.65,78.65,150,79.05,400,44750,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:08,73.6,78.65,150,79.05,400,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:09,81.65,81.4,150,81.7,400,14950,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:09,81.7,81.4,150,81.7,400,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:10,81.25,80.95,450,81.5,300,25550,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:10,82.4,80.95,450,81.5,300,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:11,81.3,80.85,400,81.3,200,28650,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:13,79.95,79.6,200,80,250,25200,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:13,82.5,79.6,200,80,250,0,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:14,78.75,78.4,250,78.75,200,28000,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:15,79.15,79.2,50,79.45,200,12950,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:16,80.5,80.3,250,80.55,100,28250,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:17,81.15,81,550,81.35,150,28800,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:19,80.2,80.1,500,80.65,150,26600,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:20,76.6,76.55,1100,76.6,350,37100,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:21,75.7,75.65,100,75.9,150,13800,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:22,77.85,77.85,100,77.95,250,33300,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:24,78.2,78.05,600,78.25,450,27800,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:25,79.9,79.75,100,80,1200,23350,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:26,82,82.1,50,82.25,100,22950,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:27,80.5,80.3,50,80.5,50,26800,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:28,81.45,81.3,350,81.5,450,29650,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:29,81.45,81.45,250,81.7,100,27300,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:30,81.2,80.9,50,81.2,50,7150,2486250
NIFTY03NOV2217900CE.NFO,28/10/2022,09:15:31,78.3,78.35,50,78.4,100,20600,2486250
